DATASET,FECHA,HORA,AIRQ_CO,AIRQ_NO2
DATASET_01_2009_2017_PA,02/11/2009,1,0.66, 
DATASET_01_2009_2017_PA,02/11/2009,2,0.66, 
DATASET_01_2009_2017_PA,02/11/2009,3,0.65, 
DATASET_01_2009_2017_PA,02/11/2009,4,0.63, 
DATASET_01_2009_2017_PA,02/11/2009,5,0.58, 
DATASET_01_2009_2017_PA,02/11/2009,6,0.54, 
DATASET_01_2009_2017_PA,02/11/2009,7,0.53, 
DATASET_01_2009_2017_PA,02/11/2009,8,0.56, 
DATASET_01_2009_2017_PA,02/11/2009,9,0.65, 
DATASET_01_2009_2017_PA,02/11/2009,10,0.78, 
DATASET_01_2009_2017_PA,02/11/2009,11,0.89, 
DATASET_01_2009_2017_PA,02/11/2009,12,0.99, 
DATASET_01_2009_2017_PA,04/11/2009,1,1.4, 
DATASET_01_2009_2017_PA,04/11/2009,2,1.4, 
DATASET_01_2009_2017_PA,04/11/2009,3,1.35, 
DATASET_01_2009_2017_PA,04/11/2009,4,1.26, 
DATASET_01_2009_2017_PA,04/11/2009,5,1.16, 
DATASET_01_2009_2017_PA,04/11/2009,6,1.05, 
DATASET_01_2009_2017_PA,04/11/2009,7,0.95, 
DATASET_01_2009_2017_PA,04/11/2009,8,0.88, 
DATASET_01_2009_2017_PA,04/11/2009,9,0.84, 
DATASET_01_2009_2017_PA,04/11/2009,10,0.81, 
DATASET_01_2009_2017_PA,04/11/2009,11,0.79, 
DATASET_01_2009_2017_PA,04/11/2009,12,0.79, 
DATASET_01_2009_2017_PA,04/11/2009,13,0.81, 
DATASET_01_2009_2017_PA,04/11/2009,14,0.84, 
DATASET_01_2009_2017_PA,04/11/2009,15,0.89, 
DATASET_01_2009_2017_PA,04/11/2009,16,0.91, 
DATASET_01_2009_2017_PA,04/11/2009,17,0.89, 
DATASET_01_2009_2017_PA,04/11/2009,18,0.89, 
DATASET_01_2009_2017_PA,04/11/2009,19,0.91, 
DATASET_01_2009_2017_PA,04/11/2009,20,0.95, 
DATASET_01_2009_2017_PA,04/11/2009,21,0.99, 
DATASET_01_2009_2017_PA,04/11/2009,22,1.03, 
DATASET_01_2009_2017_PA,04/11/2009,23,1.05, 
DATASET_01_2009_2017_PA,04/11/2009,24,1.09, 
DATASET_01_2009_2017_PA,05/11/2009,1,1.14, 
DATASET_01_2009_2017_PA,05/11/2009,2,1.14, 
DATASET_01_2009_2017_PA,05/11/2009,3,1.11, 
DATASET_01_2009_2017_PA,05/11/2009,4,1.08, 
DATASET_01_2009_2017_PA,05/11/2009,5,1.04, 
DATASET_01_2009_2017_PA,05/11/2009,6,1.01, 
DATASET_01_2009_2017_PA,05/11/2009,7,1.01, 
DATASET_01_2009_2017_PA,05/11/2009,8,1.03, 
DATASET_01_2009_2017_PA,05/11/2009,9,1.06, 
DATASET_01_2009_2017_PA,05/11/2009,10,1.09, 
DATASET_01_2009_2017_PA,05/11/2009,11,1.14, 
DATASET_01_2009_2017_PA,05/11/2009,12,1.28, 
DATASET_01_2009_2017_PA,05/11/2009,13,1.41, 
DATASET_01_2009_2017_PA,05/11/2009,14,1.46, 
DATASET_01_2009_2017_PA,05/11/2009,15,1.48, 
DATASET_01_2009_2017_PA,05/11/2009,16,1.45, 
DATASET_01_2009_2017_PA,05/11/2009,17,1.43, 
DATASET_01_2009_2017_PA,05/11/2009,18,1.45, 
DATASET_01_2009_2017_PA,05/11/2009,19,1.48, 
DATASET_01_2009_2017_PA,05/11/2009,20,1.43, 
DATASET_01_2009_2017_PA,05/11/2009,21,1.35, 
DATASET_01_2009_2017_PA,05/11/2009,22,1.33, 
DATASET_01_2009_2017_PA,05/11/2009,23,1.3, 
DATASET_01_2009_2017_PA,05/11/2009,24,1.28, 
DATASET_01_2009_2017_PA,06/11/2009,1,1.24, 
DATASET_01_2009_2017_PA,06/11/2009,2,1.19, 
DATASET_01_2009_2017_PA,06/11/2009,3,1.14, 
DATASET_01_2009_2017_PA,06/11/2009,4,1.05, 
DATASET_01_2009_2017_PA,06/11/2009,5,0.96, 
DATASET_01_2009_2017_PA,06/11/2009,6,0.9, 
DATASET_01_2009_2017_PA,06/11/2009,7,0.85, 
DATASET_01_2009_2017_PA,06/11/2009,8,0.84, 
DATASET_01_2009_2017_PA,06/11/2009,9,0.89, 
DATASET_01_2009_2017_PA,06/11/2009,10,1.06, 
DATASET_01_2009_2017_PA,06/11/2009,11,1.36, 
DATASET_01_2009_2017_PA,06/11/2009,12,1.65, 
DATASET_01_2009_2017_PA,06/11/2009,13,1.79, 
DATASET_01_2009_2017_PA,06/11/2009,14,1.96, 
DATASET_01_2009_2017_PA,06/11/2009,15,2.04, 
DATASET_01_2009_2017_PA,06/11/2009,16,2.05, 
DATASET_01_2009_2017_PA,06/11/2009,17,2.09, 
DATASET_01_2009_2017_PA,06/11/2009,18,2.01, 
DATASET_01_2009_2017_PA,06/11/2009,19,1.83, 
DATASET_01_2009_2017_PA,06/11/2009,20,1.65, 
DATASET_01_2009_2017_PA,06/11/2009,21,1.58, 
DATASET_01_2009_2017_PA,06/11/2009,22,1.45, 
DATASET_01_2009_2017_PA,06/11/2009,23,1.41, 
DATASET_01_2009_2017_PA,06/11/2009,24,1.4, 
DATASET_01_2009_2017_PA,07/11/2009,1,1.28, 
DATASET_01_2009_2017_PA,07/11/2009,2,1.13, 
DATASET_01_2009_2017_PA,07/11/2009,3,0.96, 
DATASET_01_2009_2017_PA,07/11/2009,4,0.81, 
DATASET_01_2009_2017_PA,07/11/2009,5,0.73, 
DATASET_01_2009_2017_PA,07/11/2009,6,0.66, 
DATASET_01_2009_2017_PA,07/11/2009,7,0.6, 
DATASET_01_2009_2017_PA,07/11/2009,8,0.54, 
DATASET_01_2009_2017_PA,07/11/2009,9,0.51, 
DATASET_01_2009_2017_PA,07/11/2009,10,0.51, 
DATASET_01_2009_2017_PA,07/11/2009,11,0.5, 
DATASET_01_2009_2017_PA,07/11/2009,12,0.5, 
DATASET_01_2009_2017_PA,07/11/2009,13,0.5, 
DATASET_01_2009_2017_PA,07/11/2009,14,0.5, 
DATASET_01_2009_2017_PA,07/11/2009,15,0.5, 
DATASET_01_2009_2017_PA,07/11/2009,16,0.51, 
DATASET_01_2009_2017_PA,07/11/2009,17,0.51, 
DATASET_01_2009_2017_PA,07/11/2009,18,0.5, 
DATASET_01_2009_2017_PA,07/11/2009,19,0.51, 
DATASET_01_2009_2017_PA,07/11/2009,20,0.53, 
DATASET_01_2009_2017_PA,07/11/2009,21,0.55, 
DATASET_01_2009_2017_PA,07/11/2009,22,0.6, 
DATASET_01_2009_2017_PA,07/11/2009,23,0.69, 
DATASET_01_2009_2017_PA,07/11/2009,24,0.8, 
DATASET_01_2009_2017_PA,08/11/2009,1,0.89, 
DATASET_01_2009_2017_PA,08/11/2009,2,0.95, 
DATASET_01_2009_2017_PA,08/11/2009,3,0.99, 
DATASET_01_2009_2017_PA,08/11/2009,4,1.01, 
DATASET_01_2009_2017_PA,08/11/2009,5,1.01, 
DATASET_01_2009_2017_PA,08/11/2009,6,0.98, 
DATASET_01_2009_2017_PA,08/11/2009,7,0.9, 
DATASET_01_2009_2017_PA,08/11/2009,8,0.8, 
DATASET_01_2009_2017_PA,08/11/2009,9,0.73, 
DATASET_01_2009_2017_PA,08/11/2009,10,0.66, 
DATASET_01_2009_2017_PA,08/11/2009,11,0.61, 
DATASET_01_2009_2017_PA,08/11/2009,12,0.58, 
DATASET_01_2009_2017_PA,08/11/2009,13,0.56, 
DATASET_01_2009_2017_PA,08/11/2009,14,0.56, 
DATASET_01_2009_2017_PA,08/11/2009,15,0.56, 
DATASET_01_2009_2017_PA,08/11/2009,16,0.56, 
DATASET_01_2009_2017_PA,08/11/2009,17,0.56, 
DATASET_01_2009_2017_PA,08/11/2009,18,0.58, 
DATASET_01_2009_2017_PA,08/11/2009,19,0.59, 
DATASET_01_2009_2017_PA,08/11/2009,20,0.6, 
DATASET_01_2009_2017_PA,08/11/2009,21,0.61, 
DATASET_01_2009_2017_PA,08/11/2009,22,0.63, 
DATASET_01_2009_2017_PA,08/11/2009,23,0.64, 
DATASET_01_2009_2017_PA,08/11/2009,24,0.65, 
DATASET_01_2009_2017_PA,09/11/2009,1,0.66, 
DATASET_01_2009_2017_PA,09/11/2009,2,0.68, 
DATASET_01_2009_2017_PA,09/11/2009,3,0.68, 
DATASET_01_2009_2017_PA,09/11/2009,4,0.68, 
DATASET_01_2009_2017_PA,09/11/2009,5,0.65, 
DATASET_01_2009_2017_PA,09/11/2009,6,0.63, 
DATASET_01_2009_2017_PA,09/11/2009,7,0.6, 
DATASET_01_2009_2017_PA,09/11/2009,8,0.59, 
DATASET_01_2009_2017_PA,09/11/2009,9,0.58, 
DATASET_01_2009_2017_PA,09/11/2009,10,0.55, 
DATASET_01_2009_2017_PA,09/11/2009,11,0.54, 
DATASET_01_2009_2017_PA,09/11/2009,12,0.51, 
DATASET_01_2009_2017_PA,09/11/2009,13,0.5, 
DATASET_01_2009_2017_PA,09/11/2009,14,0.49, 
DATASET_01_2009_2017_PA,09/11/2009,15,0.49, 
DATASET_01_2009_2017_PA,09/11/2009,16,0.48, 
DATASET_01_2009_2017_PA,09/11/2009,17,0.5, 
DATASET_01_2009_2017_PA,09/11/2009,18,0.53, 
DATASET_01_2009_2017_PA,09/11/2009,19,0.59, 
DATASET_01_2009_2017_PA,09/11/2009,20,0.73, 
DATASET_01_2009_2017_PA,09/11/2009,21,0.88, 
DATASET_01_2009_2017_PA,09/11/2009,22,1.01, 
DATASET_01_2009_2017_PA,09/11/2009,23,1.14, 
DATASET_01_2009_2017_PA,09/11/2009,24,1.28, 
DATASET_01_2009_2017_PA,10/11/2009,1,1.34, 
DATASET_01_2009_2017_PA,10/11/2009,2,1.38, 
DATASET_01_2009_2017_PA,10/11/2009,3,1.36, 
DATASET_01_2009_2017_PA,10/11/2009,4,1.29, 
DATASET_01_2009_2017_PA,10/11/2009,5,1.16, 
DATASET_01_2009_2017_PA,10/11/2009,6,1.05, 
DATASET_01_2009_2017_PA,10/11/2009,7,0.95, 
DATASET_01_2009_2017_PA,10/11/2009,8,0.89, 
DATASET_01_2009_2017_PA,10/11/2009,9,0.89, 
DATASET_01_2009_2017_PA,10/11/2009,10,0.9, 
DATASET_01_2009_2017_PA,10/11/2009,11,0.93, 
DATASET_01_2009_2017_PA,10/11/2009,12,0.93, 
DATASET_01_2009_2017_PA,10/11/2009,13,0.98, 
DATASET_01_2009_2017_PA,10/11/2009,14,1.03, 
DATASET_01_2009_2017_PA,10/11/2009,15,1.03, 
DATASET_01_2009_2017_PA,10/11/2009,16,0.99, 
DATASET_01_2009_2017_PA,10/11/2009,17,0.93, 
DATASET_01_2009_2017_PA,10/11/2009,18,0.9, 
DATASET_01_2009_2017_PA,10/11/2009,19,0.9, 
DATASET_01_2009_2017_PA,10/11/2009,20,0.91, 
DATASET_01_2009_2017_PA,10/11/2009,21,0.88, 
DATASET_01_2009_2017_PA,10/11/2009,22,0.88, 
DATASET_01_2009_2017_PA,10/11/2009,23,0.9, 
DATASET_01_2009_2017_PA,10/11/2009,24,0.91, 
DATASET_01_2009_2017_PA,11/11/2009,1,0.94, 
DATASET_01_2009_2017_PA,11/11/2009,2,0.93, 
DATASET_01_2009_2017_PA,11/11/2009,3,0.89, 
DATASET_01_2009_2017_PA,11/11/2009,4,0.86, 
DATASET_01_2009_2017_PA,11/11/2009,5,0.88, 
DATASET_01_2009_2017_PA,11/11/2009,6,0.84, 
DATASET_01_2009_2017_PA,11/11/2009,7,0.81, 
DATASET_01_2009_2017_PA,11/11/2009,8,0.79, 
DATASET_01_2009_2017_PA,11/11/2009,9,0.76, 
DATASET_01_2009_2017_PA,11/11/2009,10,0.73, 
DATASET_01_2009_2017_PA,11/11/2009,11,0.68, 
DATASET_01_2009_2017_PA,11/11/2009,12,0.63, 
DATASET_01_2009_2017_PA,11/11/2009,13,0.58, 
DATASET_01_2009_2017_PA,11/11/2009,14,0.55, 
DATASET_01_2009_2017_PA,11/11/2009,15,0.56, 
DATASET_01_2009_2017_PA,11/11/2009,16,0.58, 
DATASET_01_2009_2017_PA,11/11/2009,17,0.6, 
DATASET_01_2009_2017_PA,11/11/2009,18,0.7, 
DATASET_01_2009_2017_PA,11/11/2009,19,0.8, 
DATASET_01_2009_2017_PA,11/11/2009,20,0.89, 
DATASET_01_2009_2017_PA,11/11/2009,21,1.01, 
DATASET_01_2009_2017_PA,11/11/2009,22,1.06, 
DATASET_01_2009_2017_PA,11/11/2009,23,1.04, 
DATASET_01_2009_2017_PA,11/11/2009,24,1, 
DATASET_01_2009_2017_PA,12/11/2009,1,0.95, 
DATASET_01_2009_2017_PA,12/11/2009,2,0.93, 
DATASET_01_2009_2017_PA,12/11/2009,3,0.86, 
DATASET_01_2009_2017_PA,12/11/2009,4,0.78, 
DATASET_01_2009_2017_PA,12/11/2009,5,0.65, 
DATASET_01_2009_2017_PA,12/11/2009,6,0.6, 
DATASET_01_2009_2017_PA,12/11/2009,7,0.6, 
DATASET_01_2009_2017_PA,12/11/2009,8,0.63, 
DATASET_01_2009_2017_PA,12/11/2009,9,0.61, 
DATASET_01_2009_2017_PA,12/11/2009,10,0.53, 
DATASET_01_2009_2017_PA,12/11/2009,11,0.48, 
DATASET_01_2009_2017_PA,12/11/2009,12,0.46, 
DATASET_01_2009_2017_PA,12/11/2009,13,0.65, 
DATASET_01_2009_2017_PA,12/11/2009,14,0.69, 
DATASET_01_2009_2017_PA,12/11/2009,15,0.69, 
DATASET_01_2009_2017_PA,12/11/2009,16,0.73, 
DATASET_01_2009_2017_PA,12/11/2009,17,0.83, 
DATASET_01_2009_2017_PA,12/11/2009,18,0.91, 
DATASET_01_2009_2017_PA,12/11/2009,19,1, 
DATASET_01_2009_2017_PA,12/11/2009,20,1.01, 
DATASET_01_2009_2017_PA,12/11/2009,21,0.93, 
DATASET_01_2009_2017_PA,12/11/2009,22,0.93, 
DATASET_01_2009_2017_PA,12/11/2009,23,0.95, 
DATASET_01_2009_2017_PA,12/11/2009,24,0.98, 
DATASET_01_2009_2017_PA,13/11/2009,1,0.95, 
DATASET_01_2009_2017_PA,13/11/2009,2,0.91, 
DATASET_01_2009_2017_PA,13/11/2009,3,0.84, 
DATASET_01_2009_2017_PA,13/11/2009,4,0.75, 
DATASET_01_2009_2017_PA,13/11/2009,5,0.7, 
DATASET_01_2009_2017_PA,13/11/2009,6,0.65, 
DATASET_01_2009_2017_PA,13/11/2009,7,0.63, 
DATASET_01_2009_2017_PA,13/11/2009,8,0.59, 
DATASET_01_2009_2017_PA,13/11/2009,9,0.53, 
DATASET_01_2009_2017_PA,13/11/2009,10,0.49, 
DATASET_01_2009_2017_PA,13/11/2009,11,0.63, 
DATASET_01_2009_2017_PA,13/11/2009,12,0, 
DATASET_01_2009_2017_PA,13/11/2009,13,0.89, 
DATASET_01_2009_2017_PA,13/11/2009,14,1.09, 
DATASET_01_2009_2017_PA,13/11/2009,15,1.25, 
DATASET_01_2009_2017_PA,13/11/2009,16,1.33, 
DATASET_01_2009_2017_PA,13/11/2009,17,1.43, 
DATASET_01_2009_2017_PA,13/11/2009,18, , 
DATASET_01_2009_2017_PA,13/11/2009,19, , 
DATASET_01_2009_2017_PA,13/11/2009,20, , 
DATASET_01_2009_2017_PA,13/11/2009,21, , 
DATASET_01_2009_2017_PA,13/11/2009,22, , 
DATASET_01_2009_2017_PA,13/11/2009,23, , 
DATASET_01_2009_2017_PA,13/11/2009,24,1.2, 
DATASET_01_2009_2017_PA,14/11/2009,1,1.17, 
DATASET_01_2009_2017_PA,14/11/2009,2,1.15, 
DATASET_01_2009_2017_PA,14/11/2009,3,1.15, 
DATASET_01_2009_2017_PA,14/11/2009,4,1.09, 
DATASET_01_2009_2017_PA,14/11/2009,5,1.03, 
DATASET_01_2009_2017_PA,14/11/2009,6,0.94, 
DATASET_01_2009_2017_PA,14/11/2009,7,0.83, 
DATASET_01_2009_2017_PA,14/11/2009,8,0.74, 
DATASET_01_2009_2017_PA,14/11/2009,9,0.69, 
DATASET_01_2009_2017_PA,14/11/2009,10,0.65, 
DATASET_01_2009_2017_PA,14/11/2009,11,0.64, 
DATASET_01_2009_2017_PA,14/11/2009,12,0.64, 
DATASET_01_2009_2017_PA,14/11/2009,13,0.64, 
DATASET_01_2009_2017_PA,14/11/2009,14,0.65, 
DATASET_01_2009_2017_PA,14/11/2009,15,0.68, 
DATASET_01_2009_2017_PA,14/11/2009,16,0.69, 
DATASET_01_2009_2017_PA,14/11/2009,17,0.71, 
DATASET_01_2009_2017_PA,14/11/2009,18,0.71, 
DATASET_01_2009_2017_PA,14/11/2009,19,0.73, 
DATASET_01_2009_2017_PA,14/11/2009,20,0.73, 
DATASET_01_2009_2017_PA,14/11/2009,21,0.74, 
DATASET_01_2009_2017_PA,14/11/2009,22,0.75, 
DATASET_01_2009_2017_PA,14/11/2009,23,0.75, 
DATASET_01_2009_2017_PA,14/11/2009,24,0.75, 
DATASET_01_2009_2017_PA,15/11/2009,1,0.74, 
DATASET_01_2009_2017_PA,15/11/2009,2,0.75, 
DATASET_01_2009_2017_PA,15/11/2009,3,0.74, 
DATASET_01_2009_2017_PA,15/11/2009,4,0.74, 
DATASET_01_2009_2017_PA,15/11/2009,5,0.73, 
DATASET_01_2009_2017_PA,15/11/2009,6,0.7, 
DATASET_01_2009_2017_PA,15/11/2009,7,0.69, 
DATASET_01_2009_2017_PA,15/11/2009,8,0.69, 
DATASET_01_2009_2017_PA,15/11/2009,9,0.69, 
DATASET_01_2009_2017_PA,15/11/2009,10,0.68, 
DATASET_01_2009_2017_PA,15/11/2009,11,0.68, 
DATASET_01_2009_2017_PA,15/11/2009,12,0.68, 
DATASET_01_2009_2017_PA,15/11/2009,13,0.69, 
DATASET_01_2009_2017_PA,15/11/2009,14,0.74, 
DATASET_01_2009_2017_PA,15/11/2009,15,0.8, 
DATASET_01_2009_2017_PA,15/11/2009,16,0.84, 
DATASET_01_2009_2017_PA,15/11/2009,17,0.88, 
DATASET_01_2009_2017_PA,15/11/2009,18,0.91, 
DATASET_01_2009_2017_PA,15/11/2009,19,0.96, 
DATASET_01_2009_2017_PA,15/11/2009,20,1.01, 
DATASET_01_2009_2017_PA,15/11/2009,21,1.09, 
DATASET_01_2009_2017_PA,15/11/2009,22,1.23, 
DATASET_01_2009_2017_PA,15/11/2009,23,1.4, 
DATASET_01_2009_2017_PA,15/11/2009,24,1.59, 
DATASET_01_2009_2017_PA,16/11/2009,1,1.74, 
DATASET_01_2009_2017_PA,16/11/2009,2,1.85, 
DATASET_01_2009_2017_PA,16/11/2009,3,1.91, 
DATASET_01_2009_2017_PA,16/11/2009,4,1.93, 
DATASET_01_2009_2017_PA,16/11/2009,5,1.88, 
DATASET_01_2009_2017_PA,16/11/2009,6,1.73, 
DATASET_01_2009_2017_PA,16/11/2009,7,1.51, 
DATASET_01_2009_2017_PA,16/11/2009,8,1.3, 
DATASET_01_2009_2017_PA,16/11/2009,9,1.11, 
DATASET_01_2009_2017_PA,16/11/2009,10,0.96, 
DATASET_01_2009_2017_PA,16/11/2009,11,0.84, 
DATASET_01_2009_2017_PA,16/11/2009,12,0.76, 
DATASET_01_2009_2017_PA,16/11/2009,13,0.73, 
DATASET_01_2009_2017_PA,16/11/2009,14,0.73, 
DATASET_01_2009_2017_PA,16/11/2009,15,0.71, 
DATASET_01_2009_2017_PA,16/11/2009,16,0.71, 
DATASET_01_2009_2017_PA,16/11/2009,17,0.75, 
DATASET_01_2009_2017_PA,16/11/2009,18,0.81, 
DATASET_01_2009_2017_PA,16/11/2009,19,0.9, 
DATASET_01_2009_2017_PA,16/11/2009,20,0.99, 
DATASET_01_2009_2017_PA,16/11/2009,21,1.06, 
DATASET_01_2009_2017_PA,16/11/2009,22,1.06, 
DATASET_01_2009_2017_PA,16/11/2009,23,1.04, 
DATASET_01_2009_2017_PA,16/11/2009,24,0.99, 
DATASET_01_2009_2017_PA,17/11/2009,1,0.91, 
DATASET_01_2009_2017_PA,17/11/2009,2,0.81, 
DATASET_01_2009_2017_PA,17/11/2009,3,0.7, 
DATASET_01_2009_2017_PA,17/11/2009,4,0.59, 
DATASET_01_2009_2017_PA,17/11/2009,5,0.48, 
DATASET_01_2009_2017_PA,17/11/2009,6,0.41, 
DATASET_01_2009_2017_PA,17/11/2009,7,0.4, 
DATASET_01_2009_2017_PA,17/11/2009,8,0.43, 
DATASET_01_2009_2017_PA,17/11/2009,9,0.46, 
DATASET_01_2009_2017_PA,17/11/2009,10,0.49, 
DATASET_01_2009_2017_PA,17/11/2009,11,0.54, 
DATASET_01_2009_2017_PA,17/11/2009,12,0.6, 
DATASET_01_2009_2017_PA,17/11/2009,13,0.69, 
DATASET_01_2009_2017_PA,17/11/2009,14,0.74, 
DATASET_01_2009_2017_PA,17/11/2009,15,0.79, 
DATASET_01_2009_2017_PA,17/11/2009,16,0.85, 
DATASET_01_2009_2017_PA,17/11/2009,17,0.94, 
DATASET_01_2009_2017_PA,17/11/2009,18,1.09, 
DATASET_01_2009_2017_PA,17/11/2009,19,1.19, 
DATASET_01_2009_2017_PA,17/11/2009,20,1.2, 
DATASET_01_2009_2017_PA,17/11/2009,21,1.18, 
DATASET_01_2009_2017_PA,17/11/2009,22,1.16, 
DATASET_01_2009_2017_PA,17/11/2009,23,1.14, 
DATASET_01_2009_2017_PA,17/11/2009,24,1.06, 
DATASET_01_2009_2017_PA,18/11/2009,1,0.94, 
DATASET_01_2009_2017_PA,18/11/2009,2,0.76, 
DATASET_01_2009_2017_PA,18/11/2009,3,0.6, 
DATASET_01_2009_2017_PA,18/11/2009,4,0.51, 
DATASET_01_2009_2017_PA,18/11/2009,5,0.44, 
DATASET_01_2009_2017_PA,18/11/2009,6,0.4, 
DATASET_01_2009_2017_PA,18/11/2009,7,0.38, 
DATASET_01_2009_2017_PA,18/11/2009,8,0.39, 
DATASET_01_2009_2017_PA,18/11/2009,9,0.44, 
DATASET_01_2009_2017_PA,18/11/2009,10,0.48, 
DATASET_01_2009_2017_PA,18/11/2009,11,0.54, 
DATASET_01_2009_2017_PA,18/11/2009,12,0.6, 
DATASET_01_2009_2017_PA,18/11/2009,13,0.64, 
DATASET_01_2009_2017_PA,18/11/2009,14,0.67, 
DATASET_01_2009_2017_PA,18/11/2009,15,0.73, 
DATASET_01_2009_2017_PA,18/11/2009,16,0.77, 
DATASET_01_2009_2017_PA,18/11/2009,17,0.79, 
DATASET_01_2009_2017_PA,18/11/2009,18,0.84, 
DATASET_01_2009_2017_PA,18/11/2009,19,0.89, 
DATASET_01_2009_2017_PA,18/11/2009,20,0.91, 
DATASET_01_2009_2017_PA,18/11/2009,21,0.94, 
DATASET_01_2009_2017_PA,18/11/2009,22,0.99, 
DATASET_01_2009_2017_PA,18/11/2009,23,1.01, 
DATASET_01_2009_2017_PA,18/11/2009,24,1, 
DATASET_01_2009_2017_PA,19/11/2009,1,0.99, 
DATASET_01_2009_2017_PA,19/11/2009,2,0.95, 
DATASET_01_2009_2017_PA,19/11/2009,3,0.88, 
DATASET_01_2009_2017_PA,19/11/2009,4,0.8, 
DATASET_01_2009_2017_PA,19/11/2009,5,0.69, 
DATASET_01_2009_2017_PA,19/11/2009,6,0.59, 
DATASET_01_2009_2017_PA,19/11/2009,7,0.5, 
DATASET_01_2009_2017_PA,19/11/2009,8,0.45, 
DATASET_01_2009_2017_PA,19/11/2009,9,0.43, 
DATASET_01_2009_2017_PA,19/11/2009,10,0.4, 
DATASET_01_2009_2017_PA,19/11/2009,11,0.43, 
DATASET_01_2009_2017_PA,19/11/2009,12,0.46, 
DATASET_01_2009_2017_PA,19/11/2009,13,0.5, 
DATASET_01_2009_2017_PA,19/11/2009,14,0.61, 
DATASET_01_2009_2017_PA,19/11/2009,15,0.64, 
DATASET_01_2009_2017_PA,19/11/2009,16,0.65, 
DATASET_01_2009_2017_PA,19/11/2009,17,0.65, 
DATASET_01_2009_2017_PA,19/11/2009,18,0.7, 
DATASET_01_2009_2017_PA,19/11/2009,19,0.7, 
DATASET_01_2009_2017_PA,19/11/2009,20,0.7, 
DATASET_01_2009_2017_PA,19/11/2009,21,0.73, 
DATASET_01_2009_2017_PA,19/11/2009,22,0.69, 
DATASET_01_2009_2017_PA,19/11/2009,23,0.74, 
DATASET_01_2009_2017_PA,19/11/2009,24,0.78, 
DATASET_01_2009_2017_PA,20/11/2009,1,0.81, 
DATASET_01_2009_2017_PA,20/11/2009,2,0.81, 
DATASET_01_2009_2017_PA,20/11/2009,3,0.85, 
DATASET_01_2009_2017_PA,20/11/2009,4,0.88, 
DATASET_01_2009_2017_PA,20/11/2009,5,0.86, 
DATASET_01_2009_2017_PA,20/11/2009,6,0.83, 
DATASET_01_2009_2017_PA,20/11/2009,7,0.76, 
DATASET_01_2009_2017_PA,20/11/2009,8,0.74, 
DATASET_01_2009_2017_PA,20/11/2009,9,0.69, 
DATASET_01_2009_2017_PA,20/11/2009,10,0.61, 
DATASET_01_2009_2017_PA,20/11/2009,11,0.55, 
DATASET_01_2009_2017_PA,20/11/2009,12,0.56, 
DATASET_01_2009_2017_PA,20/11/2009,13,0.65, 
DATASET_01_2009_2017_PA,20/11/2009,14,0.75, 
DATASET_01_2009_2017_PA,20/11/2009,15,0.8, 
DATASET_01_2009_2017_PA,20/11/2009,16,0.83, 
DATASET_01_2009_2017_PA,20/11/2009,17,0.86, 
DATASET_01_2009_2017_PA,20/11/2009,18,0.93, 
DATASET_01_2009_2017_PA,20/11/2009,19,0.98, 
DATASET_01_2009_2017_PA,20/11/2009,20,0.99, 
DATASET_01_2009_2017_PA,20/11/2009,21,0.98, 
DATASET_01_2009_2017_PA,20/11/2009,22,0.98, 
DATASET_01_2009_2017_PA,20/11/2009,23,1.04, 
DATASET_01_2009_2017_PA,20/11/2009,24,1.06, 
DATASET_01_2009_2017_PA,21/11/2009,1,1.08, 
DATASET_01_2009_2017_PA,21/11/2009,2,1.08, 
DATASET_01_2009_2017_PA,21/11/2009,3,1.05, 
DATASET_01_2009_2017_PA,21/11/2009,4,0.98, 
DATASET_01_2009_2017_PA,21/11/2009,5,0.86, 
DATASET_01_2009_2017_PA,21/11/2009,6,0.74, 
DATASET_01_2009_2017_PA,21/11/2009,7,0.63, 
DATASET_01_2009_2017_PA,21/11/2009,8,0.56, 
DATASET_01_2009_2017_PA,21/11/2009,9,0.54, 
DATASET_01_2009_2017_PA,21/11/2009,10,0.53, 
DATASET_01_2009_2017_PA,21/11/2009,11,0.58, 
DATASET_01_2009_2017_PA,21/11/2009,12,0.65, 
DATASET_01_2009_2017_PA,21/11/2009,13,0.79, 
DATASET_01_2009_2017_PA,21/11/2009,14,0.93, 
DATASET_01_2009_2017_PA,21/11/2009,15,1.04, 
DATASET_01_2009_2017_PA,21/11/2009,16,1.13, 
DATASET_01_2009_2017_PA,21/11/2009,17,1.18, 
DATASET_01_2009_2017_PA,21/11/2009,18,1.21, 
DATASET_01_2009_2017_PA,21/11/2009,19,1.2, 
DATASET_01_2009_2017_PA,21/11/2009,20,1.19, 
DATASET_01_2009_2017_PA,21/11/2009,21,1.16, 
DATASET_01_2009_2017_PA,21/11/2009,22,1.16, 
DATASET_01_2009_2017_PA,21/11/2009,23,1.16, 
DATASET_01_2009_2017_PA,21/11/2009,24,1.16, 
DATASET_01_2009_2017_PA,22/11/2009,1,1.15, 
DATASET_01_2009_2017_PA,22/11/2009,2,1.16, 
DATASET_01_2009_2017_PA,22/11/2009,3,1.16, 
DATASET_01_2009_2017_PA,22/11/2009,4,1.15, 
DATASET_01_2009_2017_PA,22/11/2009,5,1.09, 
DATASET_01_2009_2017_PA,22/11/2009,6,0.99, 
DATASET_01_2009_2017_PA,22/11/2009,7,0.89, 
